CustomerID,Age,Gender,Location,OrderID,ProductID,Category,Price,Quantity,Discount(%),PaymentMethod,PurchaseDate,Rating,ShipmentTime(days),LateDelivery,CourierPartner,LastLogin(days),PurchaseFrequency,CartAbandonmentRate,ClicksPerSession,Revenue,Returned,ReturnReason,ChurnRiskScore
2998,20.0,Male,Suburban,194841,60193,Home,30.34,3,20,COD,2023-01-07 05:00:00,4.0,5.9,False,UPS,38,Medium,0.7,6,72.82,False,Wrong Item,0.22
8994,,Female,Urban,822250,14715,Electronics,46.75,3,15,Net Banking,2023-01-07 06:00:00,2.0,2.9,False,FedEx,30,Low,0.88,1,119.21,False,Wrong Item,0.55
2495,64.0,Other,Rural,562506,44162,Clothing,57.6,3,15,Debit Card,2023-01-07 07:00:00,1.0,0.8,False,DHL,13,Low,0.91,6,146.88,False,Wrong Item,0.76
4304,52.0,Other,Urban,614136,48458,Electronics,105.57,4,5,Debit Card,2023-01-07 08:00:00,1.0,3.5,False,DHL,16,Low,0.93,8,401.17,False,Other,0.62
4763,69.0,Female,Urban,615750,13140,Books,243.79,4,0,Debit Card,2023-01-07 09:00:00,2.0,2.9,False,Amazon Logistics,24,Low,0.49,6,975.16,False,Damaged,0.26
6232,31.0,Male,Urban,974523,84174,Books,236.78,2,20,COD,2023-01-07 10:00:00,5.0,3.8,True,Amazon Logistics,45,High,0.48,3,378.85,False,Other,0.98
2853,65.0,Female,Urban,657293,27383,Clothing,83.91,4,0,COD,2023-01-07 11:00:00,3.0,4.0,False,FedEx,56,Low,0.83,4,335.64,False,Other,0.67
7585,48.0,Male,Urban,337903,27718,Electronics,147.97,3,20,Net Banking,2023-01-07 12:00:00,5.0,2.2,False,UPS,41,Medium,0.33,5,355.13,False,No Longer Needed,0.01
2291,48.0,Male,Urban,884446,86160,Home,37.31,3,15,Debit Card,2023-01-07 13:00:00,3.0,1.5,False,DHL,36,Low,0.02,7,95.14,False,Damaged,0.52
4581,34.0,Female,Urban,689759,67399,Clothing,-5.2,1,15,Net Banking,2023-01-07 14:00:00,1.0,2.8,False,UPS,26,Medium,0.33,7,-4.42,True,No Longer Needed,0.17
8554,41.0,Female,Rural,751006,97008,Books,101.53,4,20,Net Banking,2023-01-07 15:00:00,2.0,-0.6,False,Amazon Logistics,17,High,0.72,3,324.9,False,Other,0.72
8280,69.0,Male,Rural,206379,31863,Clothing,127.31,3,0,COD,2023-01-07 16:00:00,,3.1,False,Amazon Logistics,28,High,0.12,5,381.93,True,No Longer Needed,0.07
2636,40.0,Male,Urban,937160,81626,Electronics,139.16,3,10,Debit Card,2023-01-07 17:00:00,2.0,2.4,False,FedEx,48,Medium,0.78,2,375.73,False,Other,0.34
4696,35.0,Male,Rural,764051,21377,Electronics,153.98,2,10,Credit Card,2023-01-07 18:00:00,5.0,4.3,False,Amazon Logistics,17,High,0.82,4,277.16,False,,0.31
1698,67.0,Male,Urban,109756,93031,Electronics,83.48,4,5,Credit Card,2023-01-07 19:00:00,3.0,0.0,False,FedEx,3,Medium,0.1,10,317.22,False,Other,0.89
5737,31.0,Other,Rural,747958,70523,Beauty,103.6,3,5,COD,2023-01-07 20:00:00,2.0,3.0,False,FedEx,19,Medium,0.1,2,295.26,False,Damaged,0.87
1854,,Female,Suburban,922740,24870,Electronics,141.06,2,0,COD,2023-01-07 21:00:00,3.0,5.4,False,UPS,0,Medium,0.2,6,282.12,False,,0.82
9164,32.0,Male,Urban,164079,67487,Books,159.67,1,15,COD,2023-01-07 22:00:00,5.0,4.0,False,UPS,44,High,0.36,3,135.72,False,Wrong Item,0.75
6855,32.0,Female,Suburban,689812,29300,Books,54.64,1,0,COD,2023-01-07 23:00:00,5.0,4.5,True,FedEx,23,Low,0.53,6,54.64,False,Wrong Item,0.95
8392,23.0,Male,Urban,553682,65951,Beauty,110.53,2,20,Credit Card,2023-01-08 00:00:00,2.0,3.5,False,FedEx,41,High,0.49,7,176.85,False,Damaged,0.19
7528,44.0,Female,Urban,633615,77639,Books,132.48,4,10,Debit Card,2023-01-08 01:00:00,4.0,0.5,True,FedEx,59,High,0.85,4,476.93,False,,0.82
6249,32.0,Female,Suburban,274380,82126,Books,107.38,3,5,Net Banking,2023-01-08 02:00:00,4.0,3.2,False,Amazon Logistics,46,High,0.14,5,306.03,False,Wrong Item,0.67
6172,67.0,Male,Suburban,205561,52980,Clothing,68.9,4,0,Credit Card,2023-01-08 03:00:00,3.0,3.6,False,UPS,23,High,0.7,3,275.6,False,No Longer Needed,0.7
2707,53.0,Male,Suburban,456580,42050,Electronics,100.15,2,0,Debit Card,2023-01-08 04:00:00,2.0,1.4,False,Amazon Logistics,55,High,0.55,8,200.3,False,,0.43
6791,25.0,Female,Urban,116533,12921,Clothing,126.49,3,20,COD,2023-01-08 05:00:00,1.0,,False,UPS,4,Low,0.74,4,303.58,False,Damaged,0.65
6535,32.0,Female,Suburban,621970,80270,Clothing,61.97,3,15,Net Banking,2023-01-08 06:00:00,5.0,-1.4,False,Amazon Logistics,25,Low,0.34,5,158.02,False,Wrong Item,0.24
5931,20.0,Female,Suburban,197417,95293,Books,40.14,3,15,Debit Card,2023-01-08 07:00:00,3.0,2.5,False,UPS,17,Medium,0.47,1,102.36,False,Wrong Item,0.53
4510,64.0,Other,Rural,455462,40328,Home,202.98,4,10,Debit Card,2023-01-08 08:00:00,5.0,2.3,False,FedEx,35,Low,0.03,5,730.73,False,Wrong Item,0.97
1202,30.0,Male,Rural,799848,70820,Electronics,109.38,4,5,Net Banking,2023-01-08 09:00:00,3.0,5.1,False,UPS,0,High,0.12,5,415.64,False,Damaged,0.68
5218,58.0,Other,Suburban,822520,33138,Home,146.92,2,15,Debit Card,2023-01-08 10:00:00,2.0,2.1,False,Amazon Logistics,9,Medium,0.37,4,249.76,False,Other,0.68
9958,51.0,Other,Suburban,140429,91573,Books,110.47,1,15,Debit Card,2023-01-08 11:00:00,3.0,2.6,False,DHL,16,High,0.48,3,93.9,False,No Longer Needed,0.24
5389,41.0,Male,Suburban,544942,22094,Beauty,152.52,2,15,Net Banking,2023-01-08 12:00:00,3.0,2.9,False,UPS,59,Medium,0.09,5,259.28,False,,0.84
3327,57.0,Male,Suburban,448492,75264,Clothing,103.96,3,0,Net Banking,2023-01-08 13:00:00,1.0,2.1,False,Amazon Logistics,57,High,0.82,7,311.88,False,,0.92
9004,49.0,Other,Rural,959497,19028,Books,129.36,2,15,Credit Card,2023-01-08 14:00:00,3.0,4.1,True,UPS,34,Medium,0.95,7,219.91,False,Wrong Item,0.11
3931,49.0,Male,Urban,513869,25432,Books,44.52,1,20,COD,2023-01-08 15:00:00,4.0,0.0,False,Amazon Logistics,3,Medium,0.6,6,35.62,False,No Longer Needed,0.45
8777,47.0,Female,Suburban,979828,53819,Home,11.74,2,10,COD,2023-01-08 16:00:00,3.0,4.7,False,DHL,43,Low,0.05,7,21.13,False,Wrong Item,0.67
1197,,Female,Suburban,637942,98627,Beauty,76.18,1,15,Debit Card,2023-01-08 17:00:00,3.0,3.0,False,UPS,26,Medium,0.74,3,64.75,False,No Longer Needed,0.88
8125,66.0,Other,Rural,495324,91122,Clothing,28.71,1,5,COD,2023-01-08 18:00:00,2.0,5.0,False,FedEx,59,Low,0.22,5,27.27,False,,0.54
2930,30.0,Other,Suburban,431627,15312,Beauty,-5.85,3,0,Credit Card,2023-01-08 19:00:00,3.0,-1.1,False,Amazon Logistics,10,Low,0.73,4,-17.55,False,Wrong Item,0.42
7287,18.0,Male,Suburban,632187,35973,Beauty,115.09,1,20,Debit Card,2023-01-08 20:00:00,1.0,,False,Amazon Logistics,2,Low,0.43,5,92.07,False,Wrong Item,0.04
9800,51.0,Male,Rural,244444,65305,Beauty,11.53,4,10,COD,2023-01-08 21:00:00,2.0,2.6,True,DHL,27,Medium,0.05,2,41.51,False,No Longer Needed,0.55
5282,32.0,Other,Suburban,530898,38973,Electronics,147.47,2,0,COD,2023-01-08 22:00:00,5.0,3.8,False,FedEx,10,Low,0.28,3,294.94,True,Other,0.33
3511,61.0,Other,Suburban,982341,54390,Beauty,172.06,2,20,Debit Card,2023-01-08 23:00:00,4.0,2.2,True,DHL,2,Low,0.43,4,275.3,False,Wrong Item,0.99
1659,31.0,Female,Rural,991403,26099,Books,27.85,4,0,Net Banking,2023-01-09 00:00:00,4.0,3.9,False,UPS,55,Medium,0.74,3,111.4,False,,0.6
3811,46.0,Female,Urban,561015,59956,Electronics,114.43,4,10,Credit Card,2023-01-09 01:00:00,5.0,4.5,False,DHL,35,Medium,0.13,1,411.95,False,Wrong Item,0.21
8098,51.0,Male,Suburban,716012,24063,Electronics,192.9,3,10,Debit Card,2023-01-09 02:00:00,3.0,4.0,False,Amazon Logistics,2,High,0.29,3,520.83,False,Damaged,0.99
7546,35.0,Female,Suburban,129295,91919,Beauty,76.4,2,15,Debit Card,2023-01-09 03:00:00,1.0,3.2,False,UPS,24,High,0.08,3,129.88,False,Damaged,0.59
2986,24.0,Male,Urban,559329,19605,Books,130.54,4,5,COD,2023-01-09 04:00:00,1.0,3.1,False,UPS,11,Medium,0.62,4,496.05,False,Other,0.77
9338,,Male,Rural,442709,87904,Clothing,219.65,3,15,Net Banking,2023-01-09 05:00:00,1.0,2.1,True,FedEx,11,Low,0.47,8,560.11,False,No Longer Needed,0.97
3911,48.0,Male,Urban,149574,82964,Beauty,16.14,2,0,COD,2023-01-09 06:00:00,1.0,2.9,False,Amazon Logistics,48,Medium,0.93,6,32.28,False,Damaged,0.75
2734,42.0,Female,Suburban,463211,61205,Electronics,490.4,2,15,Debit Card,2023-01-09 07:00:00,3.0,1.5,False,DHL,55,Medium,0.74,7,83.37,False,Wrong Item,0.94
2843,55.0,Other,Urban,296006,25817,Clothing,128.2,4,10,Debit Card,2023-01-09 08:00:00,5.0,1.8,True,DHL,52,High,0.78,2,461.52,False,Wrong Item,0.36
9680,,Other,Rural,130066,12420,Clothing,208.62,1,10,COD,2023-01-09 09:00:00,5.0,3.8,False,UPS,31,High,0.16,4,187.76,False,No Longer Needed,0.05
3976,25.0,Female,Suburban,314221,94448,Electronics,64.44,1,10,Net Banking,2023-01-09 10:00:00,4.0,2.3,False,FedEx,39,Medium,0.27,7,58.0,False,Damaged,0.96
2959,44.0,Other,Rural,840456,79853,Clothing,221.79,4,15,Debit Card,2023-01-09 11:00:00,5.0,1.9,False,FedEx,9,Low,0.51,5,754.09,False,,0.55
6759,19.0,Male,Rural,240017,99897,Books,106.6,1,20,Credit Card,2023-01-09 12:00:00,1.0,3.7,False,Amazon Logistics,47,Medium,0.01,5,85.28,False,No Longer Needed,0.77
7694,34.0,Other,Urban,129418,37728,Books,1.64,2,15,Net Banking,2023-01-09 13:00:00,3.0,3.6,False,Amazon Logistics,18,Medium,0.87,7,2.79,False,,0.55
3385,54.0,Female,Urban,182607,67858,Beauty,179.52,3,15,Debit Card,2023-01-09 14:00:00,2.0,2.7,False,Amazon Logistics,46,High,0.78,4,457.78,False,Wrong Item,0.76
5736,31.0,Other,Rural,674162,59089,Beauty,76.82,3,15,Net Banking,2023-01-09 15:00:00,2.0,2.8,False,UPS,53,Low,0.06,9,195.89,False,,0.06
2802,42.0,Male,Rural,998590,94257,Clothing,122.43,4,15,Net Banking,2023-01-09 16:00:00,1.0,3.6,False,Amazon Logistics,42,High,0.85,5,416.26,False,No Longer Needed,0.07
9155,47.0,Male,Suburban,510346,38964,Electronics,17.04,3,10,Credit Card,2023-01-09 17:00:00,4.0,4.5,False,FedEx,6,Low,0.0,4,46.01,False,Damaged,0.92
9120,46.0,Female,Rural,972689,86992,Books,62.34,4,5,Debit Card,2023-01-09 18:00:00,2.0,3.3,False,Amazon Logistics,23,Medium,0.11,3,236.89,False,No Longer Needed,0.44
7616,37.0,Female,Rural,230538,52240,Home,25.16,1,15,Net Banking,2023-01-09 19:00:00,1.0,1.2,False,FedEx,38,Medium,0.06,4,21.39,False,Other,0.3
6534,38.0,Female,Urban,313699,93449,Beauty,19.85,2,15,Debit Card,2023-01-09 20:00:00,3.0,2.7,False,Amazon Logistics,31,Low,0.48,5,33.75,False,Other,0.91
5061,39.0,Male,Rural,312465,22675,Books,104.9,1,5,Debit Card,2023-01-09 21:00:00,2.0,2.4,False,Amazon Logistics,22,Low,0.78,6,99.66,False,,1.0
1262,52.0,Other,Rural,534610,70049,Clothing,128.34,4,15,Net Banking,2023-01-09 22:00:00,1.0,1.4,False,UPS,49,Medium,0.18,4,436.36,False,Wrong Item,0.61
7287,,Other,Urban,604588,91664,Books,72.66,2,5,COD,2023-01-09 23:00:00,2.0,3.7,False,FedEx,18,Low,0.77,5,138.05,False,Damaged,0.56
9815,33.0,Female,Suburban,673923,58436,Books,28.14,2,10,Net Banking,2023-01-10 00:00:00,3.0,3.9,False,UPS,47,Medium,0.18,4,50.65,False,,0.92
3049,67.0,Other,Urban,357470,50213,Clothing,36.19,2,20,COD,2023-01-10 01:00:00,5.0,4.1,False,FedEx,53,Low,0.99,4,57.9,True,No Longer Needed,0.18
6423,66.0,Other,Urban,999455,38111,Beauty,118.58,1,15,COD,2023-01-10 02:00:00,5.0,1.5,False,Amazon Logistics,2,High,0.85,4,100.79,False,Other,0.63
5548,60.0,Female,Rural,461981,14284,Beauty,105.53,2,20,COD,2023-01-10 03:00:00,3.0,3.2,False,UPS,24,Low,0.74,5,168.85,False,Damaged,0.81
4108,34.0,Female,Rural,313161,27585,Home,119.4,1,15,COD,2023-01-10 04:00:00,3.0,3.0,False,Amazon Logistics,24,High,0.59,3,101.49,True,Other,0.74
8158,33.0,Male,Suburban,379548,75039,Home,177.92,1,0,Net Banking,2023-01-10 05:00:00,5.0,3.5,False,Amazon Logistics,5,High,0.24,2,177.92,False,Damaged,0.75
8400,19.0,Male,Rural,696917,17131,Beauty,128.77,2,0,COD,2023-01-10 06:00:00,3.0,3.2,False,DHL,32,High,0.12,3,257.54,False,Damaged,0.8
4170,21.0,Male,Suburban,113156,53382,Beauty,120.45,4,10,Debit Card,2023-01-10 07:00:00,3.0,3.0,False,FedEx,32,High,0.46,1,433.62,False,Other,0.21
3255,38.0,Male,Suburban,548834,43527,Beauty,218.44,2,20,Net Banking,2023-01-10 08:00:00,3.0,2.8,False,FedEx,14,High,0.4,6,349.5,False,Other,0.56
2154,56.0,Other,Suburban,149999,97493,Beauty,86.26,2,20,Credit Card,2023-01-10 09:00:00,5.0,4.7,True,FedEx,19,High,0.67,6,138.02,False,No Longer Needed,0.11
5499,51.0,Other,Suburban,507001,40936,Books,219.18,1,5,COD,2023-01-10 10:00:00,5.0,1.7,False,FedEx,42,High,0.17,10,208.22,False,No Longer Needed,0.09
7295,47.0,Male,Rural,279431,97081,Home,171.19,2,5,Net Banking,2023-01-10 11:00:00,2.0,2.7,True,FedEx,41,Low,0.56,5,325.26,False,Damaged,0.82
7197,23.0,Male,Urban,584023,63441,Clothing,85.1,4,15,COD,2023-01-10 12:00:00,5.0,4.6,False,UPS,31,Low,0.69,7,289.34,False,No Longer Needed,0.81
2648,,Female,Urban,376838,64598,Electronics,140.24,2,5,Debit Card,2023-01-10 13:00:00,2.0,1.8,False,FedEx,23,High,0.3,3,266.46,False,No Longer Needed,0.18
6539,56.0,Other,Rural,955981,89220,Clothing,89.24,4,5,COD,2023-01-10 14:00:00,5.0,1.9,False,UPS,2,High,0.78,6,339.11,False,No Longer Needed,0.57
5199,42.0,Other,Rural,288302,30642,Electronics,28.18,3,20,Net Banking,2023-01-10 15:00:00,4.0,4.1,True,DHL,3,High,0.43,1,67.63,False,Damaged,0.04
9445,22.0,Male,Suburban,132799,79907,Books,99.6,3,0,Debit Card,2023-01-10 16:00:00,,0.9,False,DHL,43,Low,0.16,4,298.8,False,Wrong Item,0.37
3557,22.0,Other,Rural,976720,22651,Home,26.64,3,20,COD,2023-01-10 17:00:00,3.0,4.0,False,UPS,58,Low,0.19,4,63.94,False,Wrong Item,0.15
6592,37.0,Female,Urban,242228,11665,Electronics,111.65,2,5,Credit Card,2023-01-10 18:00:00,4.0,2.3,False,DHL,5,Medium,0.28,4,212.14,True,,0.37
1098,33.0,Female,Rural,402789,16918,Beauty,140.02,1,15,COD,2023-01-10 19:00:00,5.0,3.6,True,UPS,58,Medium,0.16,7,119.02,False,Wrong Item,0.58
3200,68.0,Other,Rural,794298,33007,Books,89.15,4,0,COD,2023-01-10 20:00:00,5.0,1.2,False,FedEx,56,Medium,0.56,5,356.6,False,Other,0.8
3961,58.0,Male,Suburban,550198,85730,Electronics,111.55,3,5,Debit Card,2023-01-10 21:00:00,4.0,4.8,False,UPS,51,Low,0.95,4,317.92,False,Other,0.51
5973,,Other,Suburban,439758,35035,Beauty,110.72,4,5,COD,2023-01-10 22:00:00,1.0,1.2,True,DHL,18,Low,0.9,5,420.74,False,No Longer Needed,0.93
5433,57.0,Female,Suburban,322686,99352,Books,142.22,1,15,Net Banking,2023-01-10 23:00:00,3.0,4.1,False,UPS,57,Low,0.32,8,120.89,False,,0.1
3869,26.0,Male,Suburban,233387,98602,Electronics,104.47,4,15,Net Banking,2023-01-11 00:00:00,2.0,1.2,False,DHL,25,Low,0.86,8,355.2,False,No Longer Needed,0.54
1956,22.0,Other,Urban,328339,86749,Beauty,84.26,4,5,Debit Card,2023-01-11 01:00:00,4.0,5.7,False,Amazon Logistics,47,High,0.95,5,320.19,False,No Longer Needed,0.91
9352,59.0,Male,Rural,984801,98148,Home,139.95,3,5,Net Banking,2023-01-11 02:00:00,2.0,2.9,False,UPS,24,Medium,0.29,4,398.86,False,Wrong Item,0.23
6699,19.0,Male,Rural,112420,32211,Books,107.93,4,20,Credit Card,2023-01-11 03:00:00,5.0,5.9,False,Amazon Logistics,54,Medium,0.91,9,345.38,False,No Longer Needed,0.77
7944,26.0,Female,Suburban,380456,64587,Electronics,-6.78,3,10,COD,2023-01-11 04:00:00,1.0,1.8,False,DHL,24,Medium,1.0,6,-18.31,False,,0.26
5493,60.0,Male,Urban,907827,36866,Beauty,82.49,1,15,Debit Card,2023-01-11 05:00:00,1.0,2.3,False,FedEx,58,High,0.8,2,70.12,False,Wrong Item,0.98
5911,53.0,Other,Urban,402445,17344,Home,74.14,3,15,Net Banking,2023-01-11 06:00:00,2.0,4.8,False,UPS,9,High,0.39,3,189.06,False,,0.76
4987,39.0,Male,Rural,351985,78737,Beauty,107.37,4,20,Credit Card,2023-01-11 07:00:00,5.0,0.9,True,FedEx,37,Medium,0.61,3,343.58,True,No Longer Needed,0.65
7015,39.0,Male,Suburban,146972,80288,Home,102.0,1,0,Credit Card,2023-01-11 08:00:00,1.0,2.0,False,FedEx,19,High,0.36,6,102.0,True,No Longer Needed,0.87
2218,39.0,Other,Rural,687582,72546,Electronics,2.48,2,0,Debit Card,2023-01-11 09:00:00,3.0,3.7,False,FedEx,4,Low,1.0,3,4.96,False,Wrong Item,0.59
5496,51.0,Female,Rural,180853,20327,Beauty,25.41,2,0,Debit Card,2023-01-11 10:00:00,5.0,,False,DHL,41,High,0.07,4,50.82,False,Damaged,0.29
5735,46.0,Female,Urban,744423,58659,Beauty,52.36,1,15,Net Banking,2023-01-11 11:00:00,4.0,3.8,False,DHL,43,Medium,0.89,4,44.51,False,Wrong Item,0.32
5555,55.0,Other,Urban,182504,55797,Clothing,103.22,1,10,COD,2023-01-11 12:00:00,4.0,3.3,False,Amazon Logistics,49,Medium,0.07,1,92.9,False,Damaged,0.59
9050,,Other,Rural,909286,81627,Books,153.69,4,10,Credit Card,2023-01-11 13:00:00,4.0,0.7,False,Amazon Logistics,34,High,0.04,4,553.28,False,Damaged,0.53
4446,50.0,Female,Suburban,221373,37608,Beauty,19.82,2,20,Credit Card,2023-01-11 14:00:00,3.0,4.5,False,Amazon Logistics,4,Low,0.94,4,31.71,False,Wrong Item,0.91
2045,35.0,Male,Suburban,432924,38285,Home,66.39,1,0,Debit Card,2023-01-11 15:00:00,5.0,1.1,True,FedEx,34,Low,0.87,6,66.39,True,No Longer Needed,0.54
7893,,Other,Rural,524145,98534,Books,97.58,2,0,Credit Card,2023-01-11 16:00:00,2.0,21.0,False,Amazon Logistics,2,Medium,0.36,3,195.16,False,,0.51
2693,18.0,Male,Rural,468602,58634,Electronics,53.43,2,5,Debit Card,2023-01-11 17:00:00,2.0,,False,UPS,40,Medium,0.96,1,101.52,False,No Longer Needed,0.45
4436,50.0,Other,Suburban,943535,50289,Books,104.37,4,20,COD,2023-01-11 18:00:00,5.0,2.3,False,DHL,31,High,0.86,7,333.98,False,Damaged,0.13
9754,18.0,Female,Suburban,609652,98479,Clothing,132.01,1,20,Debit Card,2023-01-11 19:00:00,3.0,1.3,False,Amazon Logistics,35,Low,0.9,3,105.61,True,Other,0.12
6895,41.0,Male,Suburban,425764,28007,Electronics,62.16,3,15,COD,2023-01-11 20:00:00,5.0,3.5,False,DHL,29,High,0.6,10,158.51,False,,0.67
4354,21.0,Male,Rural,976022,35257,Beauty,116.38,1,15,Net Banking,2023-01-11 21:00:00,2.0,1.7,False,FedEx,51,Medium,0.96,3,98.92,False,No Longer Needed,0.46
1225,21.0,Other,Urban,970556,95054,Electronics,94.27,2,20,Debit Card,2023-01-11 22:00:00,,4.8,True,DHL,48,High,0.81,4,150.83,False,Other,0.55
5893,35.0,Male,Suburban,931022,39784,Electronics,42.54,3,10,Net Banking,2023-01-11 23:00:00,4.0,4.9,False,UPS,59,Medium,0.94,3,114.86,False,Other,0.93
8022,44.0,Other,Suburban,986628,48588,Clothing,92.96,3,20,COD,2023-01-12 00:00:00,5.0,5.5,False,DHL,38,Medium,0.28,2,223.1,False,,0.78
6600,60.0,Female,Suburban,696842,54221,Home,122.83,2,10,Credit Card,2023-01-12 01:00:00,,3.4,False,DHL,28,High,0.53,4,221.09,True,Damaged,0.38
8996,49.0,Male,Rural,503837,31378,Electronics,170.69,3,15,Net Banking,2023-01-12 02:00:00,5.0,2.4,False,UPS,25,High,0.87,5,435.26,True,Other,0.78
8683,50.0,Other,Urban,217781,14696,Home,182.21,3,20,Debit Card,2023-01-12 03:00:00,2.0,2.6,False,UPS,44,Medium,0.58,10,437.3,False,Other,0.97
5642,45.0,Male,Urban,625261,44635,Books,71.62,1,10,Debit Card,2023-01-12 04:00:00,2.0,2.4,False,Amazon Logistics,24,Low,0.8,3,64.46,False,,0.16
8679,59.0,Other,Suburban,874072,68543,Clothing,68.6,2,5,Net Banking,2023-01-12 05:00:00,2.0,3.4,False,DHL,59,Low,0.97,5,130.34,False,Wrong Item,0.9
9208,58.0,Other,Rural,340210,91259,Beauty,102.02,4,5,Net Banking,2023-01-12 06:00:00,4.0,3.7,False,Amazon Logistics,55,Medium,0.8,5,387.68,False,,0.35
8339,53.0,Other,Urban,945218,29207,Electronics,72.87,3,20,Net Banking,2023-01-12 07:00:00,2.0,4.8,False,Amazon Logistics,11,High,0.32,3,174.89,False,,0.74
3205,23.0,Female,Rural,204919,37524,Home,160.65,2,0,Debit Card,2023-01-12 08:00:00,1.0,3.0,False,UPS,17,Medium,0.12,6,321.3,False,No Longer Needed,0.68
2069,33.0,Male,Urban,137097,38554,Electronics,105.03,1,20,Net Banking,2023-01-12 09:00:00,5.0,0.9,False,DHL,53,Low,0.27,5,84.02,False,No Longer Needed,0.71
4444,51.0,Female,Suburban,221403,21817,Clothing,102.76,1,15,Net Banking,2023-01-12 10:00:00,3.0,2.4,True,UPS,57,Medium,0.66,2,87.35,False,Other,0.89
2060,40.0,Other,Rural,920677,65258,Beauty,132.17,1,15,COD,2023-01-12 11:00:00,2.0,5.3,False,FedEx,25,Medium,0.01,3,112.34,False,Other,0.63
3327,67.0,Other,Suburban,820571,72582,Books,107.99,3,5,Net Banking,2023-01-12 12:00:00,5.0,0.7,True,DHL,14,Medium,0.19,5,307.77,False,Other,0.19
4420,59.0,Female,Urban,679129,10168,Books,115.26,4,10,Net Banking,2023-01-12 13:00:00,4.0,4.1,False,FedEx,4,Low,0.33,8,414.94,False,No Longer Needed,0.67
1301,41.0,Female,Urban,649634,52981,Home,113.16,1,5,Debit Card,2023-01-12 14:00:00,5.0,2.4,False,DHL,55,Low,0.88,11,107.5,False,No Longer Needed,0.34
1606,66.0,Male,Suburban,729921,75199,Books,92.77,4,10,Debit Card,2023-01-12 15:00:00,2.0,1.7,False,Amazon Logistics,32,High,0.05,6,333.97,False,Damaged,0.95
4170,30.0,Other,Urban,696268,74948,Home,54.88,2,20,Credit Card,2023-01-12 16:00:00,2.0,3.6,False,UPS,40,High,0.05,7,87.81,False,Wrong Item,0.31
1699,35.0,Female,Suburban,190417,67782,Beauty,187.95,1,0,Debit Card,2023-01-12 17:00:00,2.0,5.3,True,FedEx,8,Low,0.55,10,187.95,False,Wrong Item,0.24
6088,30.0,Other,Suburban,542369,90759,Electronics,54.71,3,15,Debit Card,2023-01-12 18:00:00,1.0,3.5,False,DHL,31,Low,0.18,9,139.51,False,Other,0.02
1190,66.0,Other,Suburban,963374,71599,Clothing,182.71,1,20,Debit Card,2023-01-12 19:00:00,5.0,2.6,False,Amazon Logistics,12,Medium,0.24,5,146.17,False,Damaged,0.86
1980,54.0,Male,Urban,991579,83563,Beauty,117.07,3,5,Debit Card,2023-01-12 20:00:00,3.0,1.1,False,UPS,42,High,0.18,4,333.65,False,Wrong Item,0.92
3975,60.0,Male,Rural,977407,26291,Beauty,69.92,2,20,Net Banking,2023-01-12 21:00:00,1.0,2.9,False,UPS,27,High,0.58,5,111.87,False,Other,0.07
7102,56.0,Male,Suburban,892404,63833,Books,127.74,4,0,Credit Card,2023-01-12 22:00:00,3.0,1.0,False,FedEx,22,Medium,0.06,2,510.96,False,Wrong Item,0.41
2184,59.0,Female,Rural,934495,97057,Books,139.3,4,10,Debit Card,2023-01-12 23:00:00,2.0,2.5,False,Amazon Logistics,23,High,0.94,5,501.48,False,Wrong Item,0.42
4327,34.0,Other,Urban,230017,97154,Clothing,185.91,4,0,Net Banking,2023-01-13 00:00:00,3.0,2.9,False,DHL,40,Low,0.12,6,743.64,False,No Longer Needed,0.8
4394,,Female,Urban,943487,42992,Electronics,34.22,1,5,Debit Card,2023-01-13 01:00:00,3.0,-0.5,False,FedEx,30,Low,0.95,5,32.51,False,Damaged,0.34
9319,,Female,Rural,858769,49350,Beauty,93.0,1,0,Credit Card,2023-01-13 02:00:00,1.0,5.1,False,DHL,4,Low,0.78,3,93.0,False,No Longer Needed,0.34
2816,40.0,Male,Suburban,557582,11573,Books,168.86,2,15,COD,2023-01-13 03:00:00,,1.1,True,Amazon Logistics,45,Low,0.83,7,287.06,False,Other,0.33
6854,68.0,Other,Urban,242003,18577,Beauty,137.33,4,0,COD,2023-01-13 04:00:00,5.0,2.7,True,UPS,58,Medium,0.17,6,549.32,False,Wrong Item,0.43
7709,,Other,Suburban,763062,18712,Electronics,124.3,2,20,Credit Card,2023-01-13 05:00:00,3.0,3.8,False,UPS,47,High,0.67,3,198.88,False,No Longer Needed,0.64
1569,51.0,Male,Suburban,709122,39948,Home,173.92,3,10,Net Banking,2023-01-13 06:00:00,1.0,5.0,True,UPS,1,Medium,0.82,2,469.58,False,No Longer Needed,0.97
6442,21.0,Other,Rural,943882,87700,Electronics,91.0,1,15,Net Banking,2023-01-13 07:00:00,5.0,1.8,False,DHL,46,Medium,0.56,10,77.35,False,No Longer Needed,0.53
2895,20.0,Male,Urban,852936,15217,Beauty,-19.9,4,15,Credit Card,2023-01-13 08:00:00,3.0,-0.8,False,DHL,29,Low,0.55,6,-67.66,False,Wrong Item,0.39
3733,24.0,Female,Rural,689540,70178,Beauty,81.67,1,15,COD,2023-01-13 09:00:00,3.0,4.6,False,UPS,48,Medium,0.16,1,69.42,False,Wrong Item,0.02
4863,35.0,Female,Urban,146904,95062,Clothing,200.59,4,5,Debit Card,2023-01-13 10:00:00,2.0,1.1,False,DHL,4,Medium,0.41,6,762.24,False,Other,0.16
